race;distance;elevation;startedAt;racer;team;finishedAt;videoUrl
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jasper Philipsen;Alpecin - Deceuninck;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Michael Matthews;Team Jayco AlUla;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Tadej Pogačar;UAE Team Emirates - XRG;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mads Pedersen;Lidl - Trek;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alberto Bettiol;EF Education - EasyPost;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Matej Mohorič;Bahrain - Victorious;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Maxim Van Gils;Lotto Dstny;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jasper Stuyven;Lidl - Trek;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Julian Alaphilippe;Soudal Quick-Step;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mathieu Van Der Poel;Alpecin - Deceuninck;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Thomas Pidcock;INEOS Grenadiers;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Matteo Sobrero;BORA - hansgrohe;2024-03-16T16:29:44.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Casper Pedersen;Soudal Quick-Step;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Olav Kooij;Team Visma | Lease a Bike;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Laurence Pithie;Groupama - FDJ;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Kasper Asgreen;Soudal Quick-Step;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Corbin Strong;Israel - Premier Tech;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Simon Clarke;Israel - Premier Tech;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Quentin Pacher;Groupama - FDJ;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Benoît Cosnefroy;Decathlon AG2R La Mondiale Team;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Matteo Trentin;Tudor Pro Cycling Team;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Samuele Battistella;Astana Qazaqstan Team;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Stefan Küng;Groupama - FDJ;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Vincenzo Albanese;Arkéa - B&B Hotels;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Simone Velasco;Astana Qazaqstan Team;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Gonzalo Serrano;Movistar Team;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Biniam Girmay;Intermarché - Wanty;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Davide De Pretto;Team Jayco AlUla;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Victor Campenaerts;Lotto Dstny;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Fred Wright;Bahrain - Victorious;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Søren Kragh Andersen;Alpecin - Deceuninck;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Toms Skujiņš;Lidl - Trek;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Christian Eiking Odd;Uno-X Mobility;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jonas Abrahamsen;Uno-X Mobility;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jhonatan Narváez;INEOS Grenadiers;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Christian Scaroni;Astana Qazaqstan Team;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Marco Haller;BORA - hansgrohe;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Giovanni Aleotti;BORA - hansgrohe;2024-03-16T16:30:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Georg Zimmermann;Intermarché - Wanty;2024-03-16T16:30:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Filippo Ganna;INEOS Grenadiers;2024-03-16T16:30:55.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Axel Zingle;Cofidis;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jon Barrenetxea;Movistar Team;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Arnaud Démare;Arkéa - B&B Hotels;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mirco Maestri;Team Polti Kometa;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Nico Denz;BORA - hansgrohe;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Nikias Arndt;Bahrain - Victorious;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Fredrik Dversnes;Uno-X Mobility;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Kevin Vermaerke;Team dsm-firmenich PostNL;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Carlos Canal;Movistar Team;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Filippo Magli;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Pablo Sevilla Diego;Team Polti Kometa;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Erik Bystrøm Sven;Groupama - FDJ;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Lilian Calmejane;Intermarché - Wanty;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Michał Kwiatkowski;INEOS Grenadiers;2024-03-16T16:31:00.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Gianni Moscon;Soudal Quick-Step;2024-03-16T16:31:04.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Tim Wellens;UAE Team Emirates - XRG;2024-03-16T16:31:16.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Gianni Vermeersch;Alpecin - Deceuninck;2024-03-16T16:31:19.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Dion Smith;Intermarché - Wanty;2024-03-16T16:31:25.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Marijn Van Den Berg;EF Education - EasyPost;2024-03-16T16:31:25.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Johannes Staune-mittet;Team Visma | Lease a Bike;2024-03-16T16:31:27.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mike Teunissen;Intermarché - Wanty;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Simon Geschke;Cofidis;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Samuele Zoccarato;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Chris Hamilton;Team dsm-firmenich PostNL;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Luke Plapp;Team Jayco AlUla;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alessandro Tonelli;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alessio Martinelli;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:31:29.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Niccolò Bonifazio;Team Corratec - Vini Fantini;2024-03-16T16:31:42.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jonathan Milan;Lidl - Trek;2024-03-16T16:31:42.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Pascal Eenkhoorn;Lotto Dstny;2024-03-16T16:31:42.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Diego Ulissi;UAE Team Emirates - XRG;2024-03-16T16:31:45.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Romain Combaud;Team dsm-firmenich PostNL;2024-03-16T16:32:09.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Isaac Del Toro;UAE Team Emirates - XRG;2024-03-16T16:32:09.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Andrea Vendrame;Decathlon AG2R La Mondiale Team;2024-03-16T16:32:12.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Axel Laurance;Alpecin - Deceuninck;2024-03-16T16:32:12.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mattia Cattaneo;Soudal Quick-Step;2024-03-16T16:32:12.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Hugo Houle;Israel - Premier Tech;2024-03-16T16:32:12.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Kyrylo Tsarenko;Team Corratec - Vini Fantini;2024-03-16T16:32:59.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Harry Sweeny;EF Education - EasyPost;2024-03-16T16:33:36.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Samuel Watson;Groupama - FDJ;2024-03-16T16:33:39.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Davide Bais;Team Polti Kometa;2024-03-16T16:33:39.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Pavel Bittner;Team dsm-firmenich PostNL;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Michele Gazzoli;Astana Qazaqstan Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Kristian Sbaragli;Team Corratec - Vini Fantini;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alexander Kristoff;Uno-X Mobility;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Giovanni Lonardi;Team Polti Kometa;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Lorenzo Milesi;Movistar Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Enrico Zanoncello;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Stian Fredheim;Uno-X Mobility;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Ethan Vernon;Israel - Premier Tech;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Yevgeniy Fedorov;Astana Qazaqstan Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jonas Rutsch;EF Education - EasyPost;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Cedric Beullens;Lotto Dstny;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Yuhi Todome;EF Education - EasyPost;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Lorenzo Quartucci;Team Corratec - Vini Fantini;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Davide Gabburo;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Edvald Boasson Hagen;Decathlon AG2R La Mondiale Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Stefano Oldani;Cofidis;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Andrea Pasqualon;Bahrain - Victorious;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Michael Valgren;EF Education - EasyPost;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Danny Van Poppel;BORA - hansgrohe;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alex Kirsch;Lidl - Trek;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Guillaume Boivin;Israel - Premier Tech;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mathis Le Berre;Arkéa - B&B Hotels;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Xandro Meurisse;Alpecin - Deceuninck;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Oliver Naesen;Decathlon AG2R La Mondiale Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Riley Sheehan;Israel - Premier Tech;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Luke Lamperti;Soudal Quick-Step;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Larry Warbasse;Decathlon AG2R La Mondiale Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Dries De Bondt;Decathlon AG2R La Mondiale Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Marius Mayrhofer;Tudor Pro Cycling Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Marc Hirschi;UAE Team Emirates - XRG;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Ben Swift;INEOS Grenadiers;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alexey Lutsenko;Astana Qazaqstan Team;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alessandro Covi;UAE Team Emirates - XRG;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Martin Marcellusi;VF Group - Bardiani CSF - Faizanè;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Alessandro De Marchi;Team Jayco AlUla;2024-03-16T16:34:24.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Lucas Hamilton;Team Jayco AlUla;2024-03-16T16:34:35.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mick Van Dijke;Team Visma | Lease a Bike;2024-03-16T16:34:35.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Nicolò Buratti;Bahrain - Victorious;2024-03-16T16:35:04.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Fran Miholjević;Bahrain - Victorious;2024-03-16T16:35:45.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Mattia Bais;Team Polti Kometa;2024-03-16T16:35:52.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Valerio Conti;Team Corratec - Vini Fantini;2024-03-16T16:35:52.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Clément Russo;Groupama - FDJ;2024-03-16T16:36:58.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Domen Novak;UAE Team Emirates - XRG;2024-03-16T16:37:21.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Manlio Moro;Movistar Team;2024-03-16T16:37:53.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Harrison Wood;Cofidis;2024-03-16T16:37:53.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Thibault Guernalec;Arkéa - B&B Hotels;2024-03-16T16:37:53.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Clément Champoussin;Arkéa - B&B Hotels;2024-03-16T16:37:53.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Sander De Pestel;Decathlon AG2R La Mondiale Team;2024-03-16T16:39:41.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Luke Rowe;INEOS Grenadiers;2024-03-16T16:39:55.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Jacopo Mosca;Lidl - Trek;2024-03-16T16:39:55.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
Milano-Sanremo;288;2070;2024-03-16T10:15:00.000000Z;Søren Wærenskjold;Uno-X Mobility;2024-03-16T16:39:55.000000Z;https://www.youtube.com/watch?v=nI8dcOwXC9E&t=2s
